ID,Timestamp,From MAC,To MAC,A,B,C,D,E,F
5348,2025-12-02 12:01:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1205,1601,1550,5,0,OK
5347,2025-12-02 12:01:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1596,1548,5,0,OK
5346,2025-12-02 12:01:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1597,1542,5,0,OK
5345,2025-12-02 12:01:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1594,1547,5,0,OK
5344,2025-12-02 12:01:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1597,1545,5,0,OK
5343,2025-12-02 12:01:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1596,1547,5,0,OK
5342,2025-12-02 12:01:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1596,1548,5,0,OK
5341,2025-12-02 12:01:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1597,1548,5,0,OK
5340,2025-12-02 12:01:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1595,1545,5,0,OK
5339,2025-12-02 12:01:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1596,1545,5,0,OK
5338,2025-12-02 12:01:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1598,1555,5,0,OK
5337,2025-12-02 12:01:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1596,1548,5,0,OK
5336,2025-12-02 12:01:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1596,1552,5,0,OK
5335,2025-12-02 12:01:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1598,1547,5,0,OK
5334,2025-12-02 12:01:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1603,1551,5,0,OK
5333,2025-12-02 12:01:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1596,1547,5,0,OK
5332,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1598,1547,5,0,OK
5331,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1597,1553,5,0,OK
5330,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1598,1553,5,0,OK
5329,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1603,1545,5,0,OK
5328,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1602,1552,5,0,OK
5327,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1591,1549,5,0,OK
5326,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1596,1548,5,0,OK
5325,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1203,1599,1550,5,0,OK
5324,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1601,1555,5,0,OK
5323,2025-12-02 12:01:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1596,1548,5,0,OK
5322,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1595,1549,5,0,OK
5321,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1603,1545,5,0,OK
5320,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1597,1545,5,0,OK
5319,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1595,1549,5,0,OK
5318,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1205,1599,1545,5,0,OK
5317,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1597,1555,5,0,OK
5316,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1599,1549,5,0,OK
5315,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1603,1550,5,0,OK
5314,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1595,1545,5,0,OK
5313,2025-12-02 12:01:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1599,1549,5,0,OK
5312,2025-12-02 12:01:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1203,1595,1550,5,0,OK
5311,2025-12-02 12:01:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1602,1545,5,0,OK
5310,2025-12-02 12:01:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1602,1547,5,0,OK
5309,2025-12-02 12:01:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1603,1552,5,0,OK
5308,2025-12-02 12:01:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1205,1597,1551,5,0,OK
5307,2025-12-02 12:01:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1599,1551,5,0,OK
5306,2025-12-02 12:01:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1601,1545,5,0,OK
5305,2025-12-02 12:01:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1601,1546,5,0,OK
5304,2025-12-02 12:01:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1600,1546,5,0,OK
5303,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1597,1549,5,0,OK
5302,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1603,1546,5,0,OK
5301,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1203,1605,1548,5,0,OK
5300,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1600,1550,5,0,OK
5299,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1600,1546,5,0,OK
5298,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1602,1552,5,0,OK
5297,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1596,1545,5,0,OK
5296,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1600,1551,5,0,OK
5295,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1595,1544,5,0,OK
5294,2025-12-02 12:01:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1205,1602,1545,5,0,OK
5293,2025-12-02 12:01:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1595,1547,5,0,OK
5292,2025-12-02 12:01:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1600,1550,5,0,OK
5291,2025-12-02 12:01:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1595,1548,5,0,OK
5290,2025-12-02 12:01:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1598,1552,5,0,OK
5289,2025-12-02 12:01:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1598,1551,5,0,OK
5288,2025-12-02 12:01:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1603,1550,5,0,OK
5287,2025-12-02 12:01:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1595,1545,5,0,OK
5286,2025-12-02 12:01:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1595,1548,5,0,OK
5285,2025-12-02 12:01:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1599,1547,5,0,OK
5284,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1599,1546,5,0,OK
5283,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1603,1546,5,0,OK
5282,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1596,1555,5,0,OK
5281,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1596,1545,5,0,OK
5280,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1601,1547,5,0,OK
5279,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1597,1548,5,0,OK
5278,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1606,1553,5,0,OK
5277,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1603,1547,5,0,OK
5276,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1602,1551,5,0,OK
5275,2025-12-02 12:01:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1602,1546,5,0,OK
5274,2025-12-02 12:01:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1600,1549,5,0,OK
5273,2025-12-02 12:01:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1604,1546,5,0,OK
5272,2025-12-02 12:01:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1598,1549,5,0,OK
5271,2025-12-02 12:01:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1604,1552,5,0,OK
5270,2025-12-02 12:01:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1602,1550,5,0,OK
5269,2025-12-02 12:01:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1598,1550,5,0,OK
5268,2025-12-02 12:01:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1600,1550,5,0,OK
5267,2025-12-02 12:01:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1603,1554,5,0,OK
5266,2025-12-02 12:01:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1599,1553,5,0,OK
5265,2025-12-02 12:01:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1595,1547,5,0,OK
5264,2025-12-02 12:01:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1599,1551,5,0,OK
5263,2025-12-02 12:01:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1216,1604,1545,5,0,OK
5262,2025-12-02 12:01:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1598,1545,5,0,OK
5261,2025-12-02 12:01:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1600,1546,5,0,OK
5260,2025-12-02 12:01:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1204,1597,1545,5,0,OK
5259,2025-12-02 12:01:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1598,1553,5,0,OK
5258,2025-12-02 12:01:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1600,1549,5,0,OK
5257,2025-12-02 12:01:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1215,1601,1545,5,0,OK
5256,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1603,1548,5,0,OK
5255,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1604,1548,5,0,OK
5254,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1604,1547,5,0,OK
5253,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1601,1551,5,0,OK
5252,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1604,1545,5,0,OK
5251,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1601,1555,5,0,OK
5250,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1599,1553,5,0,OK
5249,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1598,1555,5,0,OK
5248,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1600,1552,5,0,OK
5247,2025-12-02 12:01:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1597,1545,5,0,OK
5246,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1603,1553,5,0,OK
5245,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1602,1553,5,0,OK
5244,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1602,1551,5,0,OK
5243,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1603,1549,5,0,OK
5242,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1604,1553,5,0,OK
5241,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1201,1602,1557,5,0,OK
5240,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1602,1553,5,0,OK
5239,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1598,1553,5,0,OK
5238,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1598,1547,5,0,OK
5237,2025-12-02 12:01:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1214,1600,1548,5,0,OK
5236,2025-12-02 12:01:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1598,1547,5,0,OK
5235,2025-12-02 12:01:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1604,1550,5,0,OK
5234,2025-12-02 12:01:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1602,1547,5,0,OK
5233,2025-12-02 12:01:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1600,1550,5,0,OK
5232,2025-12-02 12:01:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1603,1554,5,0,OK
5231,2025-12-02 12:01:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1598,1546,5,0,OK
5230,2025-12-02 12:01:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1603,1545,5,0,OK
5229,2025-12-02 12:01:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1601,1552,5,0,OK
5228,2025-12-02 12:01:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1599,1553,5,0,OK
5227,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1598,1545,5,0,OK
5226,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1215,1603,1553,5,0,OK
5225,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1600,1551,5,0,OK
5224,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1603,1552,5,0,OK
5223,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1602,1553,5,0,OK
5222,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1602,1549,5,0,OK
5221,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1607,1553,5,0,OK
5220,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1216,1604,1545,5,0,OK
5219,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1216,1606,1556,5,0,OK
5218,2025-12-02 12:01:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1602,1549,5,0,OK
5217,2025-12-02 12:01:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1603,1547,5,0,OK
5216,2025-12-02 12:01:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1603,1549,5,0,OK
5215,2025-12-02 12:01:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1598,1549,5,0,OK
5214,2025-12-02 12:01:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1605,1550,5,0,OK
5213,2025-12-02 12:01:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1601,1553,5,0,OK
5212,2025-12-02 12:01:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1601,1547,5,0,OK
5211,2025-12-02 12:01:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1604,1552,5,0,OK
5210,2025-12-02 12:01:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1605,1555,5,0,OK
5209,2025-12-02 12:01:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1606,1557,5,0,OK
5208,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1603,1550,5,0,OK
5207,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1603,1546,5,0,OK
5206,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1605,1545,5,0,OK
5205,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1605,1550,5,0,OK
5204,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1606,1552,5,0,OK
5203,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1611,1551,5,0,OK
5202,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1206,1607,1552,5,0,OK
5201,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1604,1547,5,0,OK
5200,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1216,1602,1548,5,0,OK
5199,2025-12-02 12:01:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1216,1602,1547,5,0,OK
5198,2025-12-02 12:01:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1600,1549,5,0,OK
5197,2025-12-02 12:01:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1216,1606,1553,5,0,OK
5196,2025-12-02 12:01:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1605,1549,5,0,OK
5195,2025-12-02 12:01:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1602,1554,5,0,OK
5194,2025-12-02 12:01:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1214,1606,1554,5,0,OK
5193,2025-12-02 12:01:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1605,1549,5,0,OK
5192,2025-12-02 12:01:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1219,1604,1547,5,0,OK
5191,2025-12-02 12:01:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1216,1602,1553,5,0,OK
5190,2025-12-02 12:01:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1606,1549,5,0,OK
5189,2025-12-02 12:01:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1611,1553,5,0,OK
5188,2025-12-02 12:01:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1597,1553,5,0,OK
5187,2025-12-02 12:01:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1604,1555,5,0,OK
5186,2025-12-02 12:01:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1605,1549,5,0,OK
5185,2025-12-02 12:01:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1597,1553,5,0,OK
5184,2025-12-02 12:01:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1595,1550,5,0,OK
5183,2025-12-02 12:01:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1601,1545,5,0,OK
5182,2025-12-02 12:01:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1601,1552,5,0,OK
5181,2025-12-02 12:01:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1604,1551,5,0,OK
5180,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1601,1552,5,0,OK
5179,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1604,1550,5,0,OK
5178,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1605,1553,5,0,OK
5177,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1214,1603,1549,5,0,OK
5176,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1217,1610,1549,5,0,OK
5175,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1214,1604,1552,5,0,OK
5174,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1602,1555,5,0,OK
5173,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1605,1560,5,0,OK
5172,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1211,1608,1555,5,0,OK
5171,2025-12-02 12:01:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1606,1554,5,0,OK
5170,2025-12-02 12:01:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1216,1605,1554,5,0,OK
5169,2025-12-02 12:01:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1605,1553,5,0,OK
5168,2025-12-02 12:01:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1602,1552,5,0,OK
5167,2025-12-02 12:01:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1605,1549,5,0,OK
5166,2025-12-02 12:01:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1610,1558,5,0,OK
5165,2025-12-02 12:01:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1606,1560,5,0,OK
5164,2025-12-02 12:01:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1216,1606,1557,5,0,OK
5163,2025-12-02 12:01:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1214,1606,1558,5,0,OK
5162,2025-12-02 12:01:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1601,1553,5,0,OK
5161,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1213,1607,1556,5,0,OK
5160,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1603,1559,5,0,OK
5159,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1602,1558,5,0,OK
5158,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1602,1554,5,0,OK
5157,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1602,1558,5,0,OK
5156,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1214,1610,1553,5,0,OK
5155,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1596,1553,5,0,OK
5154,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1598,1557,5,0,OK
5153,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1604,1553,5,0,OK
5152,2025-12-02 12:01:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1217,1604,1557,5,0,OK
5151,2025-12-02 12:01:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1600,1553,5,0,OK
5150,2025-12-02 12:01:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1214,1601,1555,5,0,OK
5149,2025-12-02 12:01:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1599,1560,5,0,OK
5148,2025-12-02 12:01:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1208,1599,1560,5,0,OK
5147,2025-12-02 12:01:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1210,1597,1556,5,0,OK
5146,2025-12-02 12:01:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1597,1560,5,0,OK
5145,2025-12-02 12:01:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1207,1591,1557,5,0,OK
5144,2025-12-02 12:01:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1201,1595,1547,5,0,OK
5143,2025-12-02 12:01:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1242,1596,1531,5,0,OK
5142,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1151,1606,1558,5,0,OK
5141,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1167,1420,1569,5,0,OK
5140,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1412,1464,1749,5,0,OK
5139,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1052,1266,1408,5,0,OK
5138,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,783,1669,1649,5,0,OK
5137,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1053,1670,1704,5,0,OK
5136,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1490,1620,1629,5,0,OK
5135,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1518,1312,1572,5,0,OK
5134,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1484,1163,1432,5,0,OK
5133,2025-12-02 12:01:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1400,1445,1455,5,0,OK
5132,2025-12-02 12:01:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1575,1429,1508,5,0,OK
5131,2025-12-02 12:01:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1683,1299,1553,5,0,OK
5130,2025-12-02 12:01:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1703,1113,1448,5,0,OK
5129,2025-12-02 12:01:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1622,1106,1643,5,0,OK
5128,2025-12-02 12:01:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1591,1877,1736,5,0,OK
5127,2025-12-02 12:01:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1518,1708,1758,5,0,OK
5126,2025-12-02 12:01:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1632,1651,1688,5,0,OK
5125,2025-12-02 12:01:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1445,1529,1647,5,0,OK
5124,2025-12-02 12:01:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1337,1863,1797,5,0,OK
